TIME;PLC_HMI_CONF(Bitset16);W1_ETH_PLC_LifeB(Unsigned8);TSW_ETBA_DirTrainOpSTS(Unsigned8);TSW_ETBA_LifeWord(Unsigned32)
137,216;0;225;2;1926
137,344;0;225;2;1926
137,472;0;226;2;1926
137,600;0;226;2;1931
137,728;0;226;2;1931
137,856;0;226;2;1931
137,984;0;226;2;1931
138,112;0;226;2;1936
138,240;0;226;2;1936
138,368;0;226;2;1936
138,496;0;227;2;1936
138,624;0;227;2;1941
138,752;0;227;2;1941
138,880;0;227;2;1941
139,008;0;227;2;1941
139,136;0;227;2;1946
139,264;0;227;2;1946
139,392;0;227;2;1946
139,520;0;228;2;1946
139,648;0;228;2;1951
139,776;0;228;2;1951
139,904;0;228;2;1951
140,032;0;228;2;1951
140,160;0;228;2;1956
140,288;0;228;2;1956
140,416;0;228;2;1956
140,544;0;229;2;1956
140,672;0;229;2;1961
140,800;0;229;2;1961
140,928;0;229;2;1961
141,056;0;229;2;1961
141,184;0;229;2;1966
141,312;0;229;2;1966
141,440;0;229;2;1966
141,568;0;230;2;1966
141,696;0;230;2;1971
141,824;0;230;2;1971
141,952;0;230;2;1971
142,080;0;230;2;1971
142,208;0;230;2;1976
142,336;0;230;2;1976
142,464;0;230;2;1976
142,592;0;231;2;1976
142,720;0;231;2;1981
142,848;0;231;2;1981
142,976;0;231;2;1981
143,104;0;231;2;1981
143,232;0;231;2;1986
143,360;0;231;2;1986
143,488;0;231;2;1986
143,616;0;232;2;1986
143,744;0;232;2;1990
143,872;0;232;2;1990
144,000;0;232;2;1990
144,128;0;232;2;1990
144,256;0;232;2;1995
144,384;0;232;2;1995
144,512;0;232;2;1995
144,640;0;233;2;1995
144,768;0;233;2;2000
144,896;0;233;2;2000
145,024;0;233;2;2000
145,152;0;233;2;2000
145,280;0;233;2;2005
145,408;0;233;2;2005
145,536;0;233;2;2005
145,664;0;234;2;2005
145,792;0;234;2;2010
145,920;0;234;2;2010
146,048;0;234;2;2010
146,176;0;234;2;2010
146,304;0;234;2;2015
146,432;0;234;2;2015
146,560;0;234;2;2015
146,688;0;235;2;2015
146,816;0;235;2;2020
146,944;0;235;2;2020
147,072;0;235;2;2020
147,200;0;235;2;2020
147,328;0;235;2;2025
147,456;0;235;2;2025
147,584;0;235;2;2025
147,712;0;236;2;2025
147,840;0;236;2;2029
147,968;0;236;2;2029
148,096;0;236;2;2029
148,224;0;236;2;2029
148,352;0;236;2;2034
148,480;0;236;2;2034
148,608;0;236;2;2034
148,736;0;237;2;2034
148,864;0;237;2;2039
148,992;0;237;2;2039
149,120;0;237;2;2039
149,248;0;237;2;2039
149,376;0;237;2;2044
149,504;0;237;2;2044
149,632;0;237;2;2044
149,760;0;238;2;2044
149,888;0;238;2;2049
150,016;0;238;2;2049
150,144;0;238;2;2049
150,272;0;238;2;2049
150,400;0;238;2;2054
150,528;0;238;2;2054
150,656;0;238;2;2054
150,784;0;239;2;2054
150,912;0;239;2;2059
151,040;0;239;2;2059
151,168;0;239;2;2059
151,296;0;239;2;2059
151,424;0;239;2;2064
151,552;0;239;2;2064
151,680;0;239;2;2064
151,808;0;240;2;2064
151,936;0;240;2;2069
152,064;0;240;2;2069
152,192;0;240;2;2069
152,320;0;240;2;2069
152,448;0;240;2;2074
152,576;0;240;2;2074
152,704;0;240;2;2074
152,832;0;241;2;2074
152,960;0;241;2;2079
153,088;0;241;2;2079
153,216;0;241;2;2079
153,344;0;241;2;2079
153,472;0;241;2;2084
153,600;0;241;2;2084
153,728;0;241;2;2084
153,856;0;242;2;2084
153,984;0;242;2;2089
154,112;0;242;2;2089
154,240;0;242;2;2089
154,368;0;242;2;2089
154,496;0;242;2;2094
154,624;0;242;2;2094
154,752;0;242;2;2094
154,880;0;243;2;2094
155,008;0;243;2;2094
155,136;0;243;2;2094
155,264;0;243;2;2094
155,392;0;243;2;2094
155,520;0;243;2;2094
155,648;0;243;2;2094
155,776;0;243;2;2094
155,904;0;244;2;2094
156,032;0;244;2;2094
156,160;0;244;2;2094
156,288;0;244;2;2094
156,416;0;244;2;2094
156,544;0;244;2;2094
156,672;0;244;2;2094
156,800;0;244;2;2094
156,928;0;245;2;2094
157,056;0;245;2;2094
157,184;0;245;2;2094
157,312;0;245;2;2094
157,440;0;245;2;2094
157,568;0;245;2;2094
157,696;0;245;2;2094
157,824;0;245;2;2094
157,952;0;246;2;2094
158,080;0;246;2;2099
158,208;0;246;2;2099
158,336;0;246;2;2099
158,464;0;246;2;2099
158,592;0;246;2;2134
158,720;0;246;2;2134
158,848;0;246;2;2134
158,976;0;247;2;2134
159,104;0;247;2;2139
159,232;0;247;2;2139
159,360;0;247;2;2139
159,488;0;247;2;2139
159,616;0;247;2;2144
159,744;0;247;2;2144
159,872;0;247;2;2144
160,000;0;248;2;2144
160,128;0;248;2;2149
160,256;0;248;2;2149
160,384;0;248;2;2149
160,512;0;248;2;2149
160,640;0;248;2;2154
160,768;0;248;2;2154
160,896;0;248;2;2154
161,024;0;249;2;2154
161,152;0;249;2;2159
161,280;0;249;2;2159
161,408;0;249;2;2159
161,536;0;249;2;2159
161,664;0;249;2;2164
161,792;0;249;2;2164
161,920;0;249;2;2164
162,048;0;250;2;2164
162,176;0;250;2;2169
162,304;0;250;2;2169
162,432;0;250;2;2169
162,560;0;250;2;2169
162,688;0;250;2;2169
162,816;0;250;2;2169
162,944;0;250;2;2169
163,072;0;251;2;2169
163,200;0;251;2;2174
163,328;0;251;2;2174
163,456;0;251;2;2174
163,584;0;251;2;2174
163,712;0;251;2;2179
163,840;0;251;2;2179
163,968;0;251;2;2179
164,096;0;252;2;2179
164,224;0;252;2;2184
164,352;0;252;2;2184
164,480;0;252;2;2184
164,608;0;252;2;2184
164,736;0;252;2;2189
164,864;0;252;2;2189
164,992;0;252;2;2189
165,120;0;253;2;2189
165,248;0;253;2;2194
165,376;0;253;2;2194
165,504;0;253;2;2194
165,632;0;253;2;2194
165,760;0;253;2;2199
165,888;0;253;2;2199
166,016;0;253;2;2199
166,144;0;254;2;2199
166,272;0;254;2;2204
166,400;0;254;2;2204
166,528;0;254;2;2204
166,656;0;254;2;2204
166,784;0;254;2;2209
166,912;0;254;2;2209
167,040;0;254;2;2209
167,168;0;255;2;2209
167,296;0;255;2;2214
167,424;0;255;2;2214
167,552;0;255;2;2214
167,680;0;255;2;2214
167,808;0;255;2;2219
167,936;0;255;2;2219
168,064;0;255;2;2219
168,192;0;0;2;2219
168,320;0;0;2;2224
168,448;0;0;2;2224
168,576;0;0;2;2224
168,704;0;0;2;2224
168,832;0;0;2;2229
168,960;0;0;2;2229
169,088;0;0;2;2229
169,216;0;1;2;2229
169,344;0;1;2;2234
169,472;0;1;2;2234
169,600;0;1;2;2234
169,728;0;1;2;2234
169,856;0;1;2;2239
169,984;0;1;2;2239
170,112;0;1;2;2239
170,240;0;2;2;2239
170,368;0;2;2;2244
170,496;0;2;2;2244
170,624;0;2;2;2244
170,752;0;2;2;2244
170,880;0;2;2;2249
171,008;0;2;2;2249
171,136;0;2;2;2249
171,264;0;3;2;2249
171,392;0;3;2;2254
171,520;0;3;2;2254
171,648;0;3;2;2254
171,776;0;3;2;2254
171,904;0;3;2;2259
172,032;0;3;2;2259
172,160;0;3;2;2259
172,288;0;4;2;2259
172,416;0;4;2;2264
172,544;0;4;2;2264
172,672;0;4;2;2264
172,800;0;4;2;2264
172,928;0;4;2;2268
173,056;0;4;2;2268
173,184;0;4;2;2268
173,312;0;5;2;2268
173,440;0;5;2;2268
173,568;0;5;2;2268
173,696;0;5;2;2268
173,824;0;5;2;2268
173,952;0;5;2;2278
174,080;0;5;2;2278
174,208;0;5;2;2278
174,336;0;6;2;2278
174,464;0;6;2;2283
174,592;0;6;2;2283
174,720;0;6;2;2283
174,848;0;6;2;2283
174,976;0;6;2;2288
175,104;0;6;2;2288
175,232;0;6;2;2288
175,360;0;7;2;2288
175,488;0;7;2;2293
175,616;0;7;2;2293
175,744;0;7;2;2293
175,872;0;7;2;2293
176,000;0;7;2;2298
176,128;0;7;2;2298
176,256;0;7;2;2298
176,384;0;8;2;2298
176,512;0;8;2;2303
176,640;0;8;2;2303
176,768;0;8;2;2303
176,896;0;8;2;2303
177,024;0;8;2;2309
177,152;0;8;2;2309
177,280;0;8;2;2309
177,408;0;9;2;2309
177,536;0;9;2;2314
177,664;0;9;2;2314
177,792;0;9;2;2314
177,920;0;9;2;2314
178,048;0;9;2;2318
178,176;0;9;2;2318
178,304;0;9;2;2318
178,432;0;10;2;2318
178,560;0;10;2;2323
178,688;0;10;2;2323
178,816;0;10;2;2323
178,944;0;10;2;2323
179,072;0;10;2;2328
179,200;0;10;2;2328
179,328;0;10;2;2328
179,456;0;11;2;2328
179,584;0;11;2;2333
179,712;0;11;2;2333
179,840;0;11;2;2333
179,968;0;11;2;2333
180,096;0;11;2;2338
180,224;0;11;2;2338
180,352;0;11;2;2338
180,480;0;12;2;2338
180,608;0;12;2;2343
180,736;0;12;2;2343
180,864;0;12;2;2343
180,992;0;12;2;2343
181,120;0;12;2;2348
181,248;0;12;2;2348
181,376;0;12;2;2348
181,504;0;13;2;2348
181,632;0;13;2;2353
181,760;0;13;2;2353
181,888;0;13;2;2353
182,016;0;13;2;2353
182,144;0;13;2;2358
182,272;0;13;2;2358
182,400;0;13;2;2358
182,528;0;14;2;2358
182,656;0;14;2;2363
182,784;0;14;2;2363
182,912;0;14;2;2363
183,040;0;14;2;2363
183,168;0;14;2;2368
183,296;0;14;2;2368
183,424;0;14;2;2368
183,552;0;15;2;2368
183,680;0;15;2;2373
183,808;0;15;2;2373
183,936;0;15;2;2373
184,064;0;15;2;2373
184,192;0;15;2;2378
184,320;0;15;2;2378
184,448;0;15;2;2378
184,576;0;16;2;2378
184,704;0;16;2;2383
184,832;0;16;2;2383
184,960;0;16;2;2383
185,088;0;16;2;2383
185,216;0;16;2;2388
185,344;0;16;2;2388
185,472;0;16;2;2388
185,600;0;17;2;2388
185,728;0;17;2;2393
185,856;0;17;2;2393
185,984;0;17;2;2393
186,112;0;17;2;2393
186,240;0;17;2;2398
186,368;0;17;2;2398
186,496;0;17;2;2398
186,624;0;18;2;2398
186,752;0;18;2;2403
186,880;0;18;2;2403
187,008;0;18;2;2403
187,136;0;18;2;2403
187,264;0;18;2;2408
187,392;0;18;2;2408
187,520;0;18;2;2408
187,648;0;19;2;2408
187,776;0;19;2;2413
187,904;0;19;2;2413
188,032;0;19;2;2413
188,160;0;19;2;2413
188,288;0;19;2;2418
188,416;0;19;2;2418
188,544;0;19;2;2418
188,672;0;20;2;2418
188,800;0;20;2;2423
188,928;0;20;2;2423
189,056;0;20;2;2423
189,184;0;20;2;2423
189,312;0;20;2;2428
189,440;0;20;2;2428
189,568;0;20;2;2428
189,696;0;21;2;2428
189,824;0;21;2;2433
189,952;0;21;2;2433
190,080;0;21;2;2433
190,208;0;21;2;2433
190,336;0;21;2;2437
190,464;0;21;2;2437
190,592;0;21;2;2437
190,720;0;22;2;2437
190,848;0;22;2;2442
190,976;0;22;2;2442
191,104;0;22;2;2442
191,232;0;22;2;2442
191,360;0;22;2;2447
191,488;0;22;2;2447
191,616;0;22;2;2447
191,744;0;23;2;2447
191,872;0;23;2;2452
192,000;0;23;2;2452
192,128;0;23;2;2452
192,256;0;23;2;2452
192,384;0;23;2;2457
192,512;0;23;2;2457
192,640;0;23;2;2457
192,768;0;24;2;2457
192,896;0;24;2;2462
193,024;0;24;2;2462
193,152;0;24;2;2462
193,280;0;24;2;2462
193,408;0;24;2;2467
193,536;0;24;2;2467
193,664;0;24;2;2467
193,792;0;25;2;2467
193,920;0;25;2;2472
194,048;0;25;2;2472
194,176;0;25;2;2472
194,304;0;25;2;2472
194,432;0;25;2;2477
194,560;0;25;2;2477
194,688;0;25;2;2477
194,816;0;26;2;2477
194,944;0;26;2;2482
195,072;0;26;2;2482
195,200;0;26;2;2482
195,328;0;26;2;2482
195,456;0;26;2;2487
195,584;0;26;2;2487
195,712;0;26;2;2487
195,840;0;27;2;2487
195,968;0;27;2;2492
196,096;0;27;2;2492
196,224;0;27;2;2492
196,352;0;27;2;2492
196,480;0;27;2;2497
196,608;0;27;2;2497
196,736;0;27;2;2497
196,864;0;28;2;2497
196,992;0;28;2;2502
197,120;0;28;2;2502
197,248;0;28;2;2502
197,376;0;28;2;2502
197,504;0;28;2;2507
197,632;0;28;2;2507
197,760;0;28;2;2507
197,888;0;29;2;2507
198,016;0;29;2;2512
198,144;0;29;2;2512
198,272;0;29;2;2512
198,400;0;29;2;2512
198,528;0;29;2;2517
198,656;0;29;2;2517
198,784;0;29;2;2517
198,912;0;30;2;2517
199,040;0;30;2;2522
199,168;0;30;2;2522
199,296;0;30;2;2522
199,424;0;30;2;2522
199,552;0;30;2;2527
199,680;0;30;2;2527
199,808;0;30;2;2527
199,936;0;31;2;2527
200,064;0;31;2;2532
200,192;0;31;2;2532
200,320;0;31;2;2532
200,448;0;31;2;2532
200,576;0;31;2;2537
200,704;0;31;2;2537
200,832;0;31;2;2537
200,960;0;32;2;2537
201,088;0;32;2;2542
201,216;0;32;2;2542
201,344;0;32;2;2542
201,472;0;32;2;2542
201,600;0;32;2;2547
201,728;0;32;2;2547
201,856;0;32;2;2547
201,984;0;33;2;2547
202,112;0;33;2;2552
202,240;0;33;2;2552
202,368;0;33;2;2552
202,496;0;33;2;2552
202,624;0;33;2;2557
202,752;0;33;2;2557
202,880;0;33;2;2557
203,008;0;34;2;2557
203,136;0;34;2;2562
203,264;0;34;2;2562
203,392;0;34;2;2562
203,520;0;34;2;2562
203,648;0;34;2;2567
203,776;0;34;2;2567
203,904;0;34;2;2567
204,032;0;35;2;2567
204,160;0;35;2;2572
204,288;0;35;2;2572
204,416;0;35;2;2572
204,544;0;35;2;2572
204,672;0;35;2;2577
204,800;0;35;2;2577
204,928;0;35;2;2577
205,056;0;36;2;2577
205,184;0;36;2;2582
205,312;0;36;2;2582
205,440;0;36;2;2582
205,568;0;36;2;2582
205,696;0;36;2;2586
205,824;0;36;2;2586
205,952;0;36;2;2586
206,080;0;37;2;2586
206,208;0;37;2;2591
206,336;0;37;2;2591
206,464;0;37;2;2591
206,592;0;37;2;2591
206,720;0;37;2;2596
206,848;0;37;2;2596
206,976;0;37;2;2596
207,104;0;38;2;2596
207,232;0;38;2;2601
207,360;0;38;2;2601
207,488;0;38;2;2601
207,616;0;38;2;2601
207,744;0;38;2;2606
207,872;0;38;2;2606
208,000;0;38;2;2606
208,128;0;39;2;2606
208,256;0;39;2;2611
208,384;0;39;2;2611
208,512;0;39;2;2611
208,640;0;39;2;2611
208,768;0;39;2;2616
208,896;0;39;2;2616
209,024;0;39;2;2616
209,152;0;40;2;2616
209,280;0;40;2;2621
209,408;0;40;2;2621
209,536;0;40;2;2621
209,664;0;40;2;2621
209,792;0;40;2;2626
209,920;0;40;2;2626
210,048;0;40;2;2626
210,176;0;41;2;2626
210,304;0;41;2;2631
210,432;0;41;2;2631
210,560;0;41;2;2631
210,688;0;41;2;2631
210,816;0;41;2;2636
210,944;0;41;2;2636
211,072;0;41;2;2636
211,200;0;42;2;2636
211,328;0;42;2;2641
211,456;0;42;2;2641
211,584;0;42;2;2641
211,712;0;42;2;2641
211,840;0;42;2;2646
211,968;0;42;2;2646
212,096;0;42;2;2646
212,224;0;43;2;2646
212,352;0;43;2;2651
212,480;0;43;2;2651
212,608;0;43;2;2651
212,736;0;43;2;2651
212,864;0;43;2;2656
212,992;0;43;2;2656
213,120;0;43;2;2656
213,248;0;44;2;2656
213,376;0;44;2;2661
213,504;0;44;2;2661
213,632;0;44;2;2661
213,760;0;44;2;2661
213,888;0;44;2;2666
214,016;0;44;2;2666
214,144;0;44;2;2666
214,272;0;45;2;2666
214,400;0;45;2;2671
214,528;0;45;2;2671
214,656;0;45;2;2671
214,784;0;45;2;2671
214,912;0;45;2;2676
215,040;0;45;2;2676
215,168;0;45;2;2676
215,296;0;46;2;2676
215,424;0;46;2;2681
215,552;0;46;2;2681
215,680;0;46;2;2681
215,808;0;46;2;2681
215,936;0;46;2;2686
216,064;0;46;2;2686
216,192;0;46;2;2686
216,320;0;47;2;2686
216,448;0;47;2;2691
216,576;0;47;2;2691
216,704;0;47;2;2691
216,832;0;47;2;2691
216,960;0;47;2;2696
217,088;0;47;2;2696
217,216;0;47;2;2696
217,344;0;48;2;2696
217,472;0;48;2;2701
217,600;0;48;2;2701
217,728;0;48;2;2701
217,856;0;48;2;2701
217,984;0;48;2;2706
218,112;0;48;2;2706
218,240;0;48;2;2706
218,368;0;49;2;2706
218,496;0;49;2;2711
218,624;0;49;2;2711
218,752;0;49;2;2711
218,880;0;49;2;2711
219,008;0;49;2;2716
219,136;0;49;2;2716
219,264;0;49;2;2716
219,392;0;50;2;2716
219,520;0;50;2;2721
219,648;0;50;2;2721
219,776;0;50;2;2721
219,904;0;50;2;2721
220,032;0;50;2;2725
220,160;0;50;2;2725
220,288;0;50;2;2725
220,416;0;51;2;2725
220,544;0;51;2;2730
220,672;0;51;2;2730
220,800;0;51;2;2730
220,928;0;51;2;2730
221,056;0;51;2;2735
221,184;0;51;2;2735
221,312;0;51;2;2735
221,440;0;52;2;2735
221,568;0;52;2;2740
221,696;0;52;2;2740
221,824;0;52;2;2740
221,952;0;52;2;2740
222,080;0;52;2;2745
222,208;0;52;2;2745
222,336;0;52;2;2745
222,464;0;52;2;2745
222,592;0;53;2;2750
222,720;0;53;2;2750
222,848;0;53;2;2750
222,976;0;53;2;2750
223,104;0;53;2;2755
223,232;0;53;2;2755
223,360;0;53;2;2755
223,488;0;53;2;2755
223,616;0;54;2;2760
223,744;0;54;2;2760
223,872;0;54;2;2760
224,000;0;54;2;2760
224,128;0;54;2;2760
224,256;0;54;2;2765
224,384;0;54;2;2765
224,512;0;54;2;2765
224,640;0;55;2;2770
224,768;0;55;2;2770
224,896;0;55;2;2770
225,024;0;55;2;2770
225,152;0;55;2;2770
225,280;0;55;2;2775
225,408;0;55;2;2775
225,536;0;55;2;2775
225,664;0;56;2;2780
225,792;0;56;2;2780
225,920;0;56;2;2780
226,048;0;56;2;2780
226,176;0;56;2;2780
226,304;0;56;2;2785
226,432;0;56;2;2785
226,560;0;56;2;2785
226,688;0;57;2;2790
226,816;0;57;2;2790
226,944;0;57;2;2790
227,072;0;57;2;2790
227,200;0;57;2;2790
227,328;0;57;2;2795
227,456;0;57;2;2795
227,584;0;57;2;2795
227,712;0;58;2;2800
227,840;0;58;2;2800
227,968;0;58;2;2800
228,096;0;58;2;2800
228,224;0;58;2;2805
228,352;0;58;2;2805
228,480;0;58;2;2805
228,608;0;58;2;2805
228,736;0;59;2;2810
228,864;0;59;2;2810
228,992;0;59;2;2810
229,120;0;59;2;2810
229,248;0;59;2;2815
229,376;0;59;2;2815
229,504;0;59;2;2815
229,632;0;59;2;2815
229,760;0;60;2;2819
229,888;0;60;2;2819
230,016;0;60;2;2819
230,144;0;60;2;2819
230,272;0;60;2;2819
230,400;0;60;2;2824
230,528;0;60;2;2824
230,656;0;60;2;2824
230,784;0;61;2;2829
230,912;0;61;2;2829
231,040;0;61;2;2829
231,168;0;61;2;2829
231,296;0;61;2;2834
231,424;0;61;2;2834
231,552;0;61;2;2834
231,680;0;61;2;2834
231,808;0;62;2;2839
231,936;0;62;2;2839
232,064;0;62;2;2839
232,192;0;62;2;2839
232,320;0;62;2;2844
232,448;0;62;2;2844
232,576;0;62;2;2844
232,704;0;62;2;2844
232,832;0;63;2;2849
232,960;0;63;2;2849
233,088;0;63;2;2849
233,216;0;63;2;2849
233,344;0;63;2;2854
233,472;0;63;2;2854
233,600;0;63;2;2854
233,728;0;63;2;2854
233,856;0;64;2;2859
233,984;0;64;2;2859
234,112;0;64;2;2859
234,240;0;64;2;2859
234,368;0;64;2;2864
234,496;0;64;2;2864
234,624;0;64;2;2864
234,752;0;64;2;2864
234,880;0;65;2;2869
235,008;0;65;2;2869
235,136;0;65;2;2869
235,264;0;65;2;2869
235,392;0;65;2;2874
235,520;0;65;2;2874
235,648;0;65;2;2874
235,776;0;65;2;2874
235,904;0;66;2;2879
236,032;0;66;2;2879
236,160;0;66;2;2879
236,288;0;66;2;2879
236,416;0;66;2;2884
236,544;0;66;2;2884
236,672;0;66;2;2884
236,800;0;66;2;2884
236,928;0;67;2;2889
237,056;0;67;2;2889
237,184;0;67;2;2889
237,312;0;67;2;2889
237,440;0;67;2;2894
237,568;0;67;2;2894
237,696;0;67;2;2894
237,824;0;67;2;2894
237,952;0;68;2;2899
238,080;0;68;2;2899
238,208;0;68;2;2899
238,336;0;68;2;2899
238,464;0;68;2;2904
238,592;0;68;2;2904
238,720;0;68;2;2904
238,848;0;68;2;2904
238,976;0;69;2;2909
239,104;0;69;2;2909
239,232;0;69;2;2909
239,360;0;69;2;2909
239,488;0;69;2;2914
239,616;0;69;2;2914
239,744;0;69;2;2914
239,872;0;69;2;2914
240,000;0;70;2;2919
240,128;0;70;2;2919
240,256;0;70;2;2919
240,384;0;70;2;2919
240,512;0;70;2;2924
240,640;0;70;2;2924
240,768;0;70;2;2924
240,896;0;70;2;2924
241,024;0;71;2;2929
241,152;0;71;2;2929
241,280;0;71;2;2929
241,408;0;71;2;2929
241,536;0;71;2;2934
241,664;0;71;2;2934
241,792;0;71;2;2934
241,920;0;71;2;2934
242,048;0;72;2;2939
242,176;0;72;2;2939
242,304;0;72;2;2939
242,432;0;72;2;2939
242,560;0;72;2;2943
242,688;0;72;2;2943
242,816;0;72;2;2943
242,944;0;72;2;2943
243,072;0;73;2;2949
243,200;0;73;2;2949
243,328;0;73;2;2949
243,456;0;73;2;2949
243,584;0;73;2;2953
243,712;0;73;2;2953
243,840;0;73;2;2953
243,968;0;73;2;2953
244,096;0;74;2;2959
244,224;0;74;2;2959
244,352;0;74;2;2959
244,480;0;74;2;2959
244,608;0;74;2;2959
244,736;0;74;2;2963
244,864;0;74;2;2963
244,992;0;74;2;2963
245,120;0;75;2;2968
245,248;0;75;2;2968
245,376;0;75;2;2968
245,504;0;75;2;2968
245,632;0;75;2;2973
245,760;0;75;2;2973
245,888;0;75;2;2973
246,016;0;75;2;2973
246,144;0;76;2;2973
246,272;0;76;2;2973
246,400;0;76;2;2973
246,528;0;76;2;2973
246,656;0;76;2;2973
246,784;0;76;2;2973
246,912;0;76;2;2973
247,040;0;76;2;2973
247,168;0;77;2;2973
247,296;0;77;2;2973
247,424;0;77;2;2973
247,552;0;77;2;2973
247,680;0;77;2;2973
247,808;0;77;2;2973
247,936;0;77;2;2973
248,064;0;77;2;2973
248,192;0;78;2;2973
248,320;0;78;2;2973
248,448;0;78;2;2973
248,576;0;78;2;2973
248,704;0;78;2;2973
248,832;0;78;2;2973
248,960;0;78;2;2973
249,088;0;78;2;2973
249,216;0;79;2;2973
249,344;0;79;2;2973
249,472;0;79;2;2973
249,600;0;79;2;2973
249,728;0;79;2;3013
249,856;0;79;2;3013
249,984;0;79;2;3013
250,112;0;79;2;3013
250,240;0;80;2;3018
250,368;0;80;2;3018
250,496;0;80;2;3018
250,624;0;80;2;3018
250,752;0;80;2;3023
250,880;0;80;2;3023
251,008;0;80;2;3023
251,136;0;80;2;3023
251,264;0;81;2;3028
251,392;0;81;2;3028
251,520;0;81;2;3028
251,648;0;81;2;3028
251,776;0;81;2;3033
251,904;0;81;2;3033
252,032;0;81;2;3033
252,160;0;81;2;3033
252,288;0;82;2;3038
252,416;0;82;2;3038
252,544;0;82;2;3038
252,672;0;82;2;3038
252,800;0;82;2;3043
252,928;0;82;2;3043
253,056;0;82;2;3043
253,184;0;82;2;3043
253,312;0;83;2;3048
253,440;0;83;2;3048
253,568;0;83;2;3048
253,696;0;83;2;3048
253,824;0;83;2;3053
253,952;0;83;2;3053
254,080;0;83;2;3053
254,208;0;83;2;3053
254,336;0;84;2;3058
254,464;0;84;2;3058
254,592;0;84;2;3058
254,720;0;84;2;3058
254,848;0;84;2;3063
254,976;0;84;2;3063
255,104;0;84;2;3063
255,232;0;84;2;3063
255,360;0;85;2;3068
255,488;0;85;2;3068
255,616;0;85;2;3068
255,744;0;85;2;3068
255,872;0;85;2;3073
256,000;0;85;2;3073
256,128;0;85;2;3073
256,256;0;85;2;3073
256,384;0;86;2;3078
256,512;0;86;2;3078
256,640;0;86;2;3078
256,768;0;86;2;3078
256,896;0;86;2;3083
257,024;0;86;2;3083
257,152;0;86;2;3083
257,280;0;86;2;3083
257,408;0;87;2;3088
257,536;0;87;2;3088
257,664;0;87;2;3088
257,792;0;87;2;3088
257,920;0;87;2;3093
258,048;0;87;2;3093
258,176;0;87;2;3093
258,304;0;87;2;3093
258,432;0;88;2;3098
258,560;0;88;2;3098
258,688;0;88;2;3098
258,816;0;88;2;3098
258,944;0;88;2;3103
259,072;0;88;2;3103
259,200;0;88;2;3103
259,328;0;88;2;3103
259,456;0;89;2;3108
259,584;0;89;2;3108
259,712;0;89;2;3108
259,840;0;89;2;3108
259,968;0;89;2;3113
260,096;0;89;2;3113
260,224;0;89;2;3113
260,352;0;89;2;3113
260,480;0;90;2;3118
260,608;0;90;2;3118
260,736;0;90;2;3118
260,864;0;90;2;3118
260,992;0;90;2;3123
261,120;0;90;2;3123
261,248;0;90;2;3123
261,376;0;90;2;3123
261,504;0;91;2;3128
261,632;0;91;2;3128
261,760;0;91;2;3128
261,888;0;91;2;3128
262,016;0;91;2;3133
262,144;0;91;2;3133
262,272;0;91;2;3133
262,400;0;91;2;3133
262,528;0;92;2;3138
262,656;0;92;2;3138
262,784;0;92;2;3138
262,912;0;92;2;3138
263,040;0;92;2;3138
263,168;0;92;2;3143
263,296;0;92;2;3143
263,424;0;92;2;3143
263,552;0;93;2;3143
263,680;0;93;2;3148
263,808;0;93;2;3148
263,936;0;93;2;3148
264,064;0;93;2;3152
264,192;0;93;2;3152
264,320;0;93;2;3152
264,448;0;93;2;3152
264,576;0;94;2;3157
264,704;0;94;2;3157
264,832;0;94;2;3157
264,960;0;94;2;3157
265,088;0;94;2;3162
265,216;0;94;2;3162
265,344;0;94;2;3162
265,472;0;94;2;3162
265,600;0;95;2;3167
265,728;0;95;2;3167
265,856;0;95;2;3167
265,984;0;95;2;3167
266,112;0;95;2;3172
266,240;0;95;2;3172
266,368;0;95;2;3172
266,496;0;95;2;3172
266,624;0;96;2;3177
266,752;0;96;2;3177
266,880;0;96;2;3177
267,008;0;96;2;3177
267,136;0;96;2;3182
267,264;0;96;2;3182
267,392;0;96;2;3182
267,520;0;96;2;3182
267,648;0;97;2;3187
267,776;0;97;2;3187
267,904;0;97;2;3187
268,032;0;97;2;3187
268,160;0;97;2;3192
268,288;0;97;2;3192
268,416;0;97;2;3192
268,544;0;97;2;3192
268,672;0;98;2;3192
268,800;0;98;2;3192
268,928;0;98;2;3192
269,056;0;98;2;3192
269,184;0;98;2;3197
269,312;0;98;2;3197
269,440;0;98;2;3197
269,568;0;98;2;3197
269,696;0;99;2;3202
269,824;0;99;2;3202
269,952;0;99;2;3202
270,080;0;99;2;3202
270,208;0;99;2;3207
270,336;0;99;2;3207
270,464;0;99;2;3207
270,592;0;99;2;3207
270,720;0;100;2;3212
270,848;0;100;2;3212
270,976;0;100;2;3212
271,104;0;100;2;3212
271,232;0;100;2;3217
271,360;0;100;2;3217
271,488;0;100;2;3217
271,616;0;100;2;3217
271,744;0;101;2;3217
271,872;0;101;2;3221
272,000;0;101;2;3221
272,128;0;101;2;3221
272,256;0;101;2;3221
272,384;0;101;2;3226
272,512;0;101;2;3226
272,640;0;101;2;3226
272,768;0;102;2;3231
272,896;0;102;2;3231
273,024;0;102;2;3231
273,152;0;102;2;3231
273,280;0;102;2;3236
273,408;0;102;2;3236
273,536;0;102;2;3236
273,664;0;102;2;3236
273,792;0;103;2;3241
273,920;0;103;2;3241
